year,sex,name,n,prop
2000,M,Jaquell,9,4.31e-6
2000,M,Jaree,9,4.31e-6
2000,M,Jarelle,9,4.31e-6
2000,M,Jarquavious,9,4.31e-6
2000,M,Jarrick,9,4.31e-6
2000,M,Jaskirat,9,4.31e-6
2000,M,Jayvian,9,4.31e-6
2000,M,Jefry,9,4.31e-6
2000,M,Jermie,9,4.31e-6
2000,M,Jerrius,9,4.31e-6
2000,M,Jersey,9,4.31e-6
2000,M,Jewell,9,4.31e-6
2000,M,Jeziel,9,4.31e-6
2000,M,Jhalil,9,4.31e-6
2000,M,Jhamari,9,4.31e-6
2000,M,Jhony,9,4.31e-6
2000,M,Jie,9,4.31e-6
2000,M,Jiovanny,9,4.31e-6
2000,M,Jj,9,4.31e-6
2000,M,Jlyn,9,4.31e-6
2000,M,Joelle,9,4.31e-6
2000,M,Jomari,9,4.31e-6
2000,M,Jonanthony,9,4.31e-6
2000,M,Jonthan,9,4.31e-6
2000,M,Jontrell,9,4.31e-6
2000,M,Joran,9,4.31e-6
2000,M,Jotham,9,4.31e-6
2000,M,Jourdon,9,4.31e-6
2000,M,Jsean,9,4.31e-6
2000,M,Juanantonio,9,4.31e-6
2000,M,Jubal,9,4.31e-6
2000,M,Juliocesar,9,4.31e-6
2000,M,Junius,9,4.31e-6
2000,M,Jvion,9,4.31e-6
2000,M,Jyaire,9,4.31e-6
2000,M,Kadan,9,4.31e-6
2000,M,Kadar,9,4.31e-6
2000,M,Kaidan,9,4.31e-6
2000,M,Kanaan,9,4.31e-6
2000,M,Kannan,9,4.31e-6
2000,M,Kareen,9,4.31e-6
2000,M,Kaulana,9,4.31e-6
2000,M,Kaveh,9,4.31e-6
2000,M,Kavonte,9,4.31e-6
2000,M,Kaylee,9,4.31e-6
2000,M,Kaylub,9,4.31e-6
2000,M,Kealii,9,4.31e-6
2000,M,Keantae,9,4.31e-6
2000,M,Keaten,9,4.31e-6
2000,M,Keelen,9,4.31e-6
2000,M,Keiandre,9,4.31e-6
2000,M,Keiffer,9,4.31e-6
2000,M,Keijuan,9,4.31e-6
2000,M,Keilyn,9,4.31e-6
2000,M,Keiton,9,4.31e-6
2000,M,Kelvyn,9,4.31e-6
2000,M,Kemal,9,4.31e-6
2000,M,Kemp,9,4.31e-6
2000,M,Kenechukwu,9,4.31e-6
2000,M,Kenon,9,4.31e-6
2000,M,Kentravious,9,4.31e-6
2000,M,Kenzo,9,4.31e-6
2000,M,Keontre,9,4.31e-6
2000,M,Kerrion,9,4.31e-6
2000,M,Kessler,9,4.31e-6
2000,M,Kevondre,9,4.31e-6
2000,M,Keylen,9,4.31e-6
2000,M,Keylin,9,4.31e-6
2000,M,Keyonta,9,4.31e-6
2000,M,Khamron,9,4.31e-6
2000,M,Kiegan,9,4.31e-6
2000,M,Kiet,9,4.31e-6
2000,M,Kiev,9,4.31e-6
2000,M,Kincade,9,4.31e-6
2000,M,Koal,9,4.31e-6
2000,M,Koi,9,4.31e-6
2000,M,Kojo,9,4.31e-6
2000,M,Kollyn,9,4.31e-6
2000,M,Koree,9,4.31e-6
2000,M,Korie,9,4.31e-6
2000,M,Kou,9,4.31e-6
2000,M,Kristan,9,4.31e-6
2000,M,Kristen,9,4.31e-6
2000,M,Kristoff,9,4.31e-6
2000,M,Kriston,9,4.31e-6
2000,M,Krzysztof,9,4.31e-6
2000,M,Kyjuan,9,4.31e-6
2000,M,Kyreese,9,4.31e-6
2000,M,Kyrie,9,4.31e-6
2000,M,Ladarrious,9,4.31e-6
2000,M,Ladd,9,4.31e-6
2000,M,Lamel,9,4.31e-6
2000,M,Lamin,9,4.31e-6
2000,M,Lamontae,9,4.31e-6
2000,M,Larue,9,4.31e-6
2000,M,Laterrian,9,4.31e-6
2000,M,Latham,9,4.31e-6
2000,M,Lathen,9,4.31e-6
2000,M,Latif,9,4.31e-6
2000,M,Latravion,9,4.31e-6
2000,M,Latre,9,4.31e-6
2000,M,Latrel,9,4.31e-6
2000,M,Laverne,9,4.31e-6
2000,M,Lawrance,9,4.31e-6
2000,M,Lejon,9,4.31e-6
2000,M,Lelan,9,4.31e-6
2000,M,Leopold,9,4.31e-6
2000,M,Levan,9,4.31e-6
2000,M,Lexus,9,4.31e-6
2000,M,Lionell,9,4.31e-6
2000,M,Lonzo,9,4.31e-6
2000,M,Loran,9,4.31e-6
2000,M,Lucero,9,4.31e-6
2000,M,Ludwig,9,4.31e-6
2000,M,Macarthur,9,4.31e-6
2000,M,Maclaine,9,4.31e-6
2000,M,Madeline,9,4.31e-6
2000,M,Magic,9,4.31e-6
2000,M,Magnum,9,4.31e-6
2000,M,Mahmud,9,4.31e-6
2000,M,Majeed,9,4.31e-6
2000,M,Makayla,9,4.31e-6
2000,M,Malic,9,4.31e-6
2000,M,Malin,9,4.31e-6
2000,M,Mariah,9,4.31e-6
2000,M,Markjoseph,9,4.31e-6
2000,M,Marlow,9,4.31e-6
2000,M,Marlyn,9,4.31e-6
2000,M,Martrell,9,4.31e-6
2000,M,Marvis,9,4.31e-6
2000,M,Marzell,9,4.31e-6
2000,M,Mashawn,9,4.31e-6
2000,M,Masin,9,4.31e-6
2000,M,Masson,9,4.31e-6
2000,M,Matheson,9,4.31e-6
2000,M,Matin,9,4.31e-6
2000,M,Maxson,9,4.31e-6
2000,M,Mclean,9,4.31e-6
2000,M,Merrill,9,4.31e-6
2000,M,Mikaele,9,4.31e-6
2000,M,Millard,9,4.31e-6
2000,M,Millen,9,4.31e-6
2000,M,Ming,9,4.31e-6
2000,M,Mohanad,9,4.31e-6
2000,M,Mohsin,9,4.31e-6
2000,M,Momin,9,4.31e-6
2000,M,Monico,9,4.31e-6
2000,M,Montero,9,4.31e-6
2000,M,Moritz,9,4.31e-6
2000,M,Moustapha,9,4.31e-6
2000,M,Mubarak,9,4.31e-6
2000,M,Mylo,9,4.31e-6
2000,M,Nadim,9,4.31e-6
2000,M,Nael,9,4.31e-6
2000,M,Nain,9,4.31e-6
2000,M,Najeeb,9,4.31e-6
2000,M,Najir,9,4.31e-6
2000,M,Nathanal,9,4.31e-6
2000,M,Nathanuel,9,4.31e-6
2000,M,Nathyn,9,4.31e-6
2000,M,Natividad,9,4.31e-6
2000,M,Nayan,9,4.31e-6
2000,M,Nayib,9,4.31e-6
2000,M,Nefi,9,4.31e-6
2000,M,Neftaly,9,4.31e-6
2000,M,Nickalaus,9,4.31e-6
2000,M,Nickoles,9,4.31e-6
2000,M,Nicolaas,9,4.31e-6
2000,M,Nieko,9,4.31e-6
2000,M,Nihar,9,4.31e-6
2000,M,Nikolis,9,4.31e-6
2000,M,Nole,9,4.31e-6
2000,M,Odis,9,4.31e-6
2000,M,Oisin,9,4.31e-6
2000,M,Omkar,9,4.31e-6
2000,M,Onesimo,9,4.31e-6
2000,M,Orlin,9,4.31e-6
2000,M,Oronde,9,4.31e-6
2000,M,Othon,9,4.31e-6
2000,M,Ovidio,9,4.31e-6
2000,M,Page,9,4.31e-6
2000,M,Panayiotis,9,4.31e-6
2000,M,Papa,9,4.31e-6
2000,M,Pape,9,4.31e-6
2000,M,Park,9,4.31e-6
2000,M,Prentis,9,4.31e-6
2000,M,Prestyn,9,4.31e-6
2000,M,Quaron,9,4.31e-6
2000,M,Raad,9,4.31e-6
2000,M,Raeshaun,9,4.31e-6
2000,M,Rafiq,9,4.31e-6
2000,M,Rahzel,9,4.31e-6
2000,M,Rameses,9,4.31e-6
2000,M,Ramez,9,4.31e-6
2000,M,Ramie,9,4.31e-6
2000,M,Ramil,9,4.31e-6
2000,M,Ramin,9,4.31e-6
2000,M,Ramiz,9,4.31e-6
2000,M,Ramzy,9,4.31e-6
2000,M,Raquon,9,4.31e-6
2000,M,Ravin,9,4.31e-6
2000,M,Rawley,9,4.31e-6
2000,M,Reakwon,9,4.31e-6
2000,M,Reeves,9,4.31e-6
2000,M,Reice,9,4.31e-6
2000,M,Reiner,9,4.31e-6
2000,M,Renso,9,4.31e-6
2000,M,Reuel,9,4.31e-6
2000,M,Rhiley,9,4.31e-6
2000,M,Riker,9,4.31e-6
2000,M,Rmontay,9,4.31e-6
2000,M,Robie,9,4.31e-6
2000,M,Roddrick,9,4.31e-6
2000,M,Rogers,9,4.31e-6
2000,M,Romaine,9,4.31e-6
2000,M,Royale,9,4.31e-6
2000,M,Rudra,9,4.31e-6
2000,M,Russ,9,4.31e-6
2000,M,Ryle,9,4.31e-6
2000,M,Sabrina,9,4.31e-6
2000,M,Safi,9,4.31e-6
2000,M,Sahid,9,4.31e-6
2000,M,Salvadore,9,4.31e-6
2000,M,Samin,9,4.31e-6
2000,M,Saveon,9,4.31e-6
2000,M,Seanpatrick,9,4.31e-6
2000,M,Seanpaul,9,4.31e-6
2000,M,Sederick,9,4.31e-6
2000,M,Sencere,9,4.31e-6
2000,M,Seve,9,4.31e-6
2000,M,Severo,9,4.31e-6
2000,M,Shadrick,9,4.31e-6
2000,M,Shady,9,4.31e-6
2000,M,Shaheim,9,4.31e-6
2000,M,Shahzaib,9,4.31e-6
2000,M,Shamal,9,4.31e-6
2000,M,Shayaan,9,4.31e-6
2000,M,Shayon,9,4.31e-6
2000,M,Sheamus,9,4.31e-6
2000,M,Sherif,9,4.31e-6
2000,M,Sherod,9,4.31e-6
2000,M,Shivan,9,4.31e-6
2000,M,Shlomie,9,4.31e-6
2000,M,Siddhant,9,4.31e-6
2000,M,Silver,9,4.31e-6
2000,M,Siraj,9,4.31e-6
2000,M,Sisqo,9,4.31e-6
2000,M,Skyeler,9,4.31e-6
2000,M,Sotero,9,4.31e-6
2000,M,Spiros,9,4.31e-6
2000,M,Stanislav,9,4.31e-6
2000,M,Sterlin,9,4.31e-6
2000,M,Stevin,9,4.31e-6
2000,M,Suleiman,9,4.31e-6
2000,M,Sully,9,4.31e-6
2000,M,Syler,9,4.31e-6
2000,M,Ta,9,4.31e-6
2000,M,Tabari,9,4.31e-6
2000,M,Taegan,9,4.31e-6
2000,M,Taejon,9,4.31e-6
2000,M,Taeveon,9,4.31e-6
2000,M,Tahja,9,4.31e-6
2000,M,Taijuan,9,4.31e-6
2000,M,Taison,9,4.31e-6
2000,M,Taliq,9,4.31e-6
2000,M,Tan,9,4.31e-6
2000,M,Tarrence,9,4.31e-6
2000,M,Tavaughn,9,4.31e-6
2000,M,Tavita,9,4.31e-6
2000,M,Tayvin,9,4.31e-6
2000,M,Tee,9,4.31e-6
2000,M,Teion,9,4.31e-6
2000,M,Teofilo,9,4.31e-6
2000,M,Teran,9,4.31e-6
2000,M,Terion,9,4.31e-6
2000,M,Thailand,9,4.31e-6
2000,M,Tieler,9,4.31e-6
2000,M,Tijuan,9,4.31e-6
2000,M,Timofey,9,4.31e-6
2000,M,Tobyn,9,4.31e-6
2000,M,Tonatiuh,9,4.31e-6
2000,M,Tosh,9,4.31e-6
2000,M,Toure,9,4.31e-6
2000,M,Travarius,9,4.31e-6
2000,M,Traver,9,4.31e-6
2000,M,Travontae,9,4.31e-6
2000,M,Trayce,9,4.31e-6
2000,M,Treavon,9,4.31e-6
2000,M,Tredarius,9,4.31e-6
2000,M,Trentan,9,4.31e-6
2000,M,Trestan,9,4.31e-6
2000,M,Tresten,9,4.31e-6
2000,M,Trestin,9,4.31e-6
2000,M,Treveion,9,4.31e-6
2000,M,Treylen,9,4.31e-6
2000,M,Tyke,9,4.31e-6
2000,M,Tykel,9,4.31e-6
2000,M,Tykevious,9,4.31e-6
2000,M,Tyland,9,4.31e-6
2000,M,Tymel,9,4.31e-6
2000,M,Tyreak,9,4.31e-6
2000,M,Tyrees,9,4.31e-6
2000,M,Tyronne,9,4.31e-6
2000,M,Tysheem,9,4.31e-6
2000,M,Tywuan,9,4.31e-6
2000,M,Urias,9,4.31e-6
2000,M,Vern,9,4.31e-6
2000,M,Vinicio,9,4.31e-6
2000,M,Vontre,9,4.31e-6
2000,M,Wali,9,4.31e-6
2000,M,Wayman,9,4.31e-6
2000,M,Wendy,9,4.31e-6
2000,M,Werner,9,4.31e-6
2000,M,Weylin,9,4.31e-6
2000,M,Willam,9,4.31e-6
2000,M,Winfred,9,4.31e-6
2000,M,Winslow,9,4.31e-6
2000,M,Winson,9,4.31e-6
2000,M,Xaivier,9,4.31e-6
2000,M,Yaman,9,4.31e-6
2000,M,Yashua,9,4.31e-6
2000,M,Yavin,9,4.31e-6
2000,M,Yee,9,4.31e-6
2000,M,Yerachmiel,9,4.31e-6
2000,M,Yeshua,9,4.31e-6
2000,M,Yoav,9,4.31e-6
2000,M,Yohannes,9,4.31e-6
2000,M,Yonas,9,4.31e-6
2000,M,Yorick,9,4.31e-6
2000,M,Yousaf,9,4.31e-6
2000,M,Yuta,9,4.31e-6
2000,M,Zacharius,9,4.31e-6
2000,M,Zachrey,9,4.31e-6
2000,M,Zackaria,9,4.31e-6
2000,M,Zackarie,9,4.31e-6
2000,M,Zadok,9,4.31e-6
2000,M,Zaequan,9,4.31e-6
2000,M,Zakai,9,4.31e-6
2000,M,Zaven,9,4.31e-6
2000,M,Zavon,9,4.31e-6
2000,M,Zayvion,9,4.31e-6
2000,M,Zealand,9,4.31e-6
2000,M,Zevin,9,4.31e-6
2000,M,Ziyon,9,4.31e-6
2000,M,Zoran,9,4.31e-6
2000,M,Abdelaziz,8,3.83e-6
2000,M,Abdinasir,8,3.83e-6
2000,M,Abelino,8,3.83e-6
2000,M,Abhijeet,8,3.83e-6
2000,M,Abimelec,8,3.83e-6
2000,M,Abishek,8,3.83e-6
2000,M,Acxel,8,3.83e-6
2000,M,Adama,8,3.83e-6
2000,M,Adarrius,8,3.83e-6
2000,M,Adedamola,8,3.83e-6
2000,M,Adhemar,8,3.83e-6
2000,M,Adib,8,3.83e-6
2000,M,Adis,8,3.83e-6
2000,M,Adren,8,3.83e-6
2000,M,Adrin,8,3.83e-6
2000,M,Agostino,8,3.83e-6
2000,M,Ahmaud,8,3.83e-6
2000,M,Ahmod,8,3.83e-6
2000,M,Aijalon,8,3.83e-6
2000,M,Airik,8,3.83e-6
2000,M,Airon,8,3.83e-6
2000,M,Ajdin,8,3.83e-6
2000,M,Ajmal,8,3.83e-6
2000,M,Akeel,8,3.83e-6
2000,M,Akia,8,3.83e-6
2000,M,Alanzo,8,3.83e-6
2000,M,Alasdair,8,3.83e-6
2000,M,Albi,8,3.83e-6
2000,M,Aldrich,8,3.83e-6
2000,M,Aldrick,8,3.83e-6
2000,M,Aldrin,8,3.83e-6
2000,M,Aleric,8,3.83e-6
2000,M,Alexa,8,3.83e-6
2000,M,Alexandr,8,3.83e-6
2000,M,Alexandria,8,3.83e-6
2000,M,Alexios,8,3.83e-6
2000,M,Alexxander,8,3.83e-6
2000,M,Alif,8,3.83e-6
2000,M,Alik,8,3.83e-6
2000,M,Alma,8,3.83e-6
2000,M,Altin,8,3.83e-6
2000,M,Amaar,8,3.83e-6
2000,M,Amal,8,3.83e-6
2000,M,Amanuel,8,3.83e-6
2000,M,Ameir,8,3.83e-6
2000,M,Amere,8,3.83e-6
2000,M,Amol,8,3.83e-6
2000,M,Amoni,8,3.83e-6
2000,M,Amun,8,3.83e-6
2000,M,Ana,8,3.83e-6
2000,M,Anant,8,3.83e-6
2000,M,Ananth,8,3.83e-6
2000,M,Andray,8,3.83e-6
2000,M,Anguel,8,3.83e-6
2000,M,Anikin,8,3.83e-6
2000,M,Ankur,8,3.83e-6
2000,M,Antavion,8,3.83e-6
2000,M,Antionio,8,3.83e-6
2000,M,Antolin,8,3.83e-6
2000,M,Antonie,8,3.83e-6
2000,M,Antonios,8,3.83e-6
2000,M,Anuar,8,3.83e-6
2000,M,Anuraag,8,3.83e-6
2000,M,Aodhan,8,3.83e-6
2000,M,Aravind,8,3.83e-6
2000,M,Ardell,8,3.83e-6
2000,M,Areon,8,3.83e-6
2000,M,Arliss,8,3.83e-6
2000,M,Armel,8,3.83e-6
2000,M,Arnez,8,3.83e-6
2000,M,Arpan,8,3.83e-6
2000,M,Aryaman,8,3.83e-6
2000,M,Asaf,8,3.83e-6
2000,M,Ashad,8,3.83e-6
2000,M,Ashlee,8,3.83e-6
2000,M,Ashlin,8,3.83e-6
2000,M,Ashon,8,3.83e-6
2000,M,Aslan,8,3.83e-6
2000,M,Assad,8,3.83e-6
2000,M,Atharv,8,3.83e-6
2000,M,Atlas,8,3.83e-6
2000,M,Austan,8,3.83e-6
2000,M,Autumn,8,3.83e-6
2000,M,Aveon,8,3.83e-6
2000,M,Averi,8,3.83e-6
2000,M,Avonta,8,3.83e-6
2000,M,Awais,8,3.83e-6
2000,M,Awan,8,3.83e-6
2000,M,Azad,8,3.83e-6
2000,M,Azaiah,8,3.83e-6
2000,M,Aziah,8,3.83e-6
2000,M,Aziel,8,3.83e-6
2000,M,Bain,8,3.83e-6
2000,M,Basem,8,3.83e-6
2000,M,Basir,8,3.83e-6
2000,M,Bauer,8,3.83e-6
2000,M,Benancio,8,3.83e-6
2000,M,Benoit,8,3.83e-6
2000,M,Berkeley,8,3.83e-6
2000,M,Bharath,8,3.83e-6
2000,M,Bhargav,8,3.83e-6
2000,M,Bhavik,8,3.83e-6
2000,M,Biagio,8,3.83e-6
2000,M,Bless,8,3.83e-6
2000,M,Bode,8,3.83e-6
2000,M,Bohdan,8,3.83e-6
2000,M,Brach,8,3.83e-6
2000,M,Bradshaw,8,3.83e-6
2000,M,Braian,8,3.83e-6
2000,M,Brajon,8,3.83e-6
2000,M,Branch,8,3.83e-6
2000,M,Branndon,8,3.83e-6
2000,M,Brannen,8,3.83e-6
2000,M,Brenin,8,3.83e-6
2000,M,Brenon,8,3.83e-6
2000,M,Breshawn,8,3.83e-6
2000,M,Brier,8,3.83e-6
2000,M,Brodric,8,3.83e-6
2000,M,Brok,8,3.83e-6
2000,M,Bryse,8,3.83e-6
2000,M,Bulmaro,8,3.83e-6
2000,M,Burak,8,3.83e-6
2000,M,Burt,8,3.83e-6
2000,M,Buster,8,3.83e-6
2000,M,Butch,8,3.83e-6
2000,M,Cabe,8,3.83e-6
2000,M,Cache,8,3.83e-6
2000,M,Calahan,8,3.83e-6
2000,M,Calub,8,3.83e-6
2000,M,Camar,8,3.83e-6
2000,M,Camen,8,3.83e-6
2000,M,Cammeron,8,3.83e-6
2000,M,Cantrell,8,3.83e-6
2000,M,Carlon,8,3.83e-6
2000,M,Cartez,8,3.83e-6
2000,M,Caspian,8,3.83e-6
2000,M,Caylon,8,3.83e-6
2000,M,Cevon,8,3.83e-6
2000,M,Chaitanya,8,3.83e-6
2000,M,Chanson,8,3.83e-6
2000,M,Chapin,8,3.83e-6
2000,M,Charbel,8,3.83e-6
2000,M,Chesky,8,3.83e-6
2000,M,Chibueze,8,3.83e-6
2000,M,Chibuike,8,3.83e-6
2000,M,Chino,8,3.83e-6
2000,M,Chistian,8,3.83e-6
2000,M,Christine,8,3.83e-6
2000,M,Christoher,8,3.83e-6
2000,M,Claiborne,8,3.83e-6
2000,M,Coal,8,3.83e-6
2000,M,Coalton,8,3.83e-6
2000,M,Conway,8,3.83e-6
2000,M,Cordon,8,3.83e-6
2000,M,Corrie,8,3.83e-6
2000,M,Cortavius,8,3.83e-6
2000,M,Couper,8,3.83e-6
2000,M,Coye,8,3.83e-6
2000,M,Crayton,8,3.83e-6
2000,M,Cresencio,8,3.83e-6
2000,M,Crisanto,8,3.83e-6
2000,M,Cyric,8,3.83e-6
2000,M,Cyris,8,3.83e-6
2000,M,Dace,8,3.83e-6
2000,M,Daemien,8,3.83e-6
2000,M,Dairon,8,3.83e-6
2000,M,Dajoun,8,3.83e-6
2000,M,Dalonte,8,3.83e-6
2000,M,Damaria,8,3.83e-6
2000,M,Damieon,8,3.83e-6
2000,M,Damier,8,3.83e-6
2000,M,Damondre,8,3.83e-6
2000,M,Damonta,8,3.83e-6
2000,M,Dantavious,8,3.83e-6
2000,M,Daoud,8,3.83e-6
2000,M,Dardan,8,3.83e-6
2000,M,Darsh,8,3.83e-6
2000,M,Darvell,8,3.83e-6
2000,M,Dash,8,3.83e-6
2000,M,Dausen,8,3.83e-6
2000,M,Davarion,8,3.83e-6
2000,M,Davidjames,8,3.83e-6
2000,M,Davit,8,3.83e-6
2000,M,Davonn,8,3.83e-6
2000,M,Dawaun,8,3.83e-6
2000,M,Dawuan,8,3.83e-6
2000,M,Daymeon,8,3.83e-6
2000,M,Deadrian,8,3.83e-6
2000,M,Degan,8,3.83e-6
2000,M,Deitrich,8,3.83e-6
2000,M,Dejean,8,3.83e-6
2000,M,Dekendrick,8,3.83e-6
2000,M,Delmer,8,3.83e-6
2000,M,Demerius,8,3.83e-6
2000,M,Demetrion,8,3.83e-6
2000,M,Demetruis,8,3.83e-6
2000,M,Demontay,8,3.83e-6
2000,M,Denali,8,3.83e-6
2000,M,Deondrae,8,3.83e-6
2000,M,Deontez,8,3.83e-6
2000,M,Deontrae,8,3.83e-6
2000,M,Deovion,8,3.83e-6
2000,M,Derious,8,3.83e-6
2000,M,Derris,8,3.83e-6
2000,M,Deshone,8,3.83e-6
2000,M,Deunte,8,3.83e-6
2000,M,Devereaux,8,3.83e-6
2000,M,Deveron,8,3.83e-6
2000,M,Devynn,8,3.83e-6
2000,M,Deyvon,8,3.83e-6
2000,M,Dezman,8,3.83e-6
2000,M,Dezmin,8,3.83e-6
2000,M,Dimaggio,8,3.83e-6
2000,M,Diontre,8,3.83e-6
2000,M,Dionysus,8,3.83e-6
2000,M,Diquan,8,3.83e-6
2000,M,Doak,8,3.83e-6
2000,M,Dokota,8,3.83e-6
2000,M,Domenik,8,3.83e-6
2000,M,Donel,8,3.83e-6
2000,M,Dong,8,3.83e-6
2000,M,Doryan,8,3.83e-6
2000,M,Doug,8,3.83e-6
2000,M,Dow,8,3.83e-6
2000,M,Dsean,8,3.83e-6
2000,M,Duan,8,3.83e-6
2000,M,Duwan,8,3.83e-6
2000,M,Dyllin,8,3.83e-6
2000,M,Dyrell,8,3.83e-6
2000,M,Dyshon,8,3.83e-6
2000,M,Earvin,8,3.83e-6
2000,M,Eastin,8,3.83e-6
2000,M,Eban,8,3.83e-6
2000,M,Eddison,8,3.83e-6
2000,M,Ediel,8,3.83e-6
2000,M,Edrees,8,3.83e-6
2000,M,Edsel,8,3.83e-6
2000,M,Edwen,8,3.83e-6
2000,M,Edwing,8,3.83e-6
2000,M,Elad,8,3.83e-6
2000,M,Eliasar,8,3.83e-6
2000,M,Elier,8,3.83e-6
2000,M,Elizer,8,3.83e-6
2000,M,Elver,8,3.83e-6
2000,M,Emanuelle,8,3.83e-6
2000,M,Emmanuelle,8,3.83e-6
2000,M,Emonte,8,3.83e-6
2000,M,Endi,8,3.83e-6
2000,M,Ephriam,8,3.83e-6
2000,M,Eran,8,3.83e-6
2000,M,Eri,8,3.83e-6
2000,M,Erskine,8,3.83e-6
2000,M,Erubey,8,3.83e-6
2000,M,Esaul,8,3.83e-6
2000,M,Essa,8,3.83e-6
2000,M,Estaban,8,3.83e-6
2000,M,Estevon,8,3.83e-6
2000,M,Etai,8,3.83e-6
2000,M,Eulogio,8,3.83e-6
2000,M,Exodus,8,3.83e-6
2000,M,Exzavier,8,3.83e-6
2000,M,Fabyan,8,3.83e-6
2000,M,Fady,8,3.83e-6
2000,M,Fahd,8,3.83e-6
2000,M,Farron,8,3.83e-6
2000,M,Fawzi,8,3.83e-6
2000,M,Feng,8,3.83e-6
2000,M,Ferman,8,3.83e-6
2000,M,Finnbar,8,3.83e-6
2000,M,Finnigan,8,3.83e-6
2000,M,Fitzgerald,8,3.83e-6
2000,M,Franki,8,3.83e-6
2000,M,Gabriela,8,3.83e-6
2000,M,Gabryel,8,3.83e-6
2000,M,Gaddiel,8,3.83e-6
2000,M,Galdino,8,3.83e-6
2000,M,Gale,8,3.83e-6
2000,M,Galo,8,3.83e-6
2000,M,Gared,8,3.83e-6
2000,M,Garhett,8,3.83e-6
2000,M,Garner,8,3.83e-6
2000,M,Garreth,8,3.83e-6
2000,M,Gemini,8,3.83e-6
2000,M,Gerren,8,3.83e-6
2000,M,Gerritt,8,3.83e-6
2000,M,Gevork,8,3.83e-6
2000,M,Giani,8,3.83e-6
2000,M,Gilad,8,3.83e-6
2000,M,Gilmar,8,3.83e-6
2000,M,Giovanne,8,3.83e-6
2000,M,Godfrey,8,3.83e-6
2000,M,Gopal,8,3.83e-6
2000,M,Granite,8,3.83e-6
2000,M,Grantham,8,3.83e-6
2000,M,Grantland,8,3.83e-6
2000,M,Greco,8,3.83e-6
2000,M,Guido,8,3.83e-6
2000,M,Guled,8,3.83e-6
2000,M,Gurveer,8,3.83e-6
2000,M,Hameed,8,3.83e-6
2000,M,Hannibal,8,3.83e-6
2000,M,Harim,8,3.83e-6
2000,M,Harland,8,3.83e-6
2000,M,Hasnain,8,3.83e-6
2000,M,Hassani,8,3.83e-6
2000,M,Haydan,8,3.83e-6
2000,M,Herber,8,3.83e-6
2000,M,Hoa,8,3.83e-6
2000,M,Huriel,8,3.83e-6
2000,M,Husein,8,3.83e-6
2000,M,Hyun,8,3.83e-6
2000,M,Ibraham,8,3.83e-6
2000,M,Ifeanyichukwu,8,3.83e-6
2000,M,Ihsan,8,3.83e-6
2000,M,Isabella,8,3.83e-6
2000,M,Isadore,8,3.83e-6
2000,M,Isaish,8,3.83e-6
2000,M,Issaic,8,3.83e-6
2000,M,Istvan,8,3.83e-6
2000,M,Ivey,8,3.83e-6
2000,M,Jabaree,8,3.83e-6
2000,M,Jabri,8,3.83e-6
2000,M,Jacobee,8,3.83e-6
2000,M,Jacorie,8,3.83e-6
2000,M,Jacquarius,8,3.83e-6
2000,M,Jacson,8,3.83e-6
2000,M,Jadus,8,3.83e-6
2000,M,Jaeshawn,8,3.83e-6
2000,M,Jafari,8,3.83e-6
2000,M,Jafeth,8,3.83e-6
2000,M,Jaffet,8,3.83e-6
2000,M,Jahaan,8,3.83e-6
2000,M,Jahdiel,8,3.83e-6
2000,M,Jahlani,8,3.83e-6
2000,M,Jahon,8,3.83e-6
2000,M,Jahshawn,8,3.83e-6
2000,M,Jaise,8,3.83e-6
2000,M,Jaisean,8,3.83e-6
2000,M,Jaishon,8,3.83e-6
2000,M,Jak,8,3.83e-6
2000,M,Jakeob,8,3.83e-6
2000,M,Jakir,8,3.83e-6
2000,M,Jakye,8,3.83e-6
2000,M,Jalien,8,3.83e-6
2000,M,Jamaar,8,3.83e-6
2000,M,Jamael,8,3.83e-6
2000,M,Jamarco,8,3.83e-6
2000,M,Jameil,8,3.83e-6
2000,M,Jami,8,3.83e-6
2000,M,Jamian,8,3.83e-6
2000,M,Jamicheal,8,3.83e-6
2000,M,Jamile,8,3.83e-6
2000,M,Jamone,8,3.83e-6
2000,M,Jamyron,8,3.83e-6
2000,M,Jaonte,8,3.83e-6
2000,M,Jaquail,8,3.83e-6
2000,M,Jaquann,8,3.83e-6
2000,M,Jaquante,8,3.83e-6
2000,M,Jaquaveon,8,3.83e-6
2000,M,Jaquawn,8,3.83e-6
2000,M,Jaquaylon,8,3.83e-6
2000,M,Jaris,8,3.83e-6
2000,M,Jasim,8,3.83e-6
2000,M,Jasyn,8,3.83e-6
2000,M,Javelle,8,3.83e-6
2000,M,Javious,8,3.83e-6
2000,M,Jaylend,8,3.83e-6
2000,M,Jayree,8,3.83e-6
2000,M,Jaysun,8,3.83e-6
2000,M,Jayzon,8,3.83e-6
2000,M,Jazon,8,3.83e-6
2000,M,Jedrek,8,3.83e-6
2000,M,Jehan,8,3.83e-6
2000,M,Jemari,8,3.83e-6
2000,M,Jenna,8,3.83e-6
2000,M,Jeorge,8,3.83e-6
2000,M,Jerahmy,8,3.83e-6
2000,M,Jerrian,8,3.83e-6
2000,M,Jese,8,3.83e-6
2000,M,Jhalen,8,3.83e-6
2000,M,Jibran,8,3.83e-6
2000,M,Jibri,8,3.83e-6
2000,M,Jimy,8,3.83e-6
